ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-06-26T05:38:16Z,ios,2232697,NZ,122.56.233.41,,,,,【同志驕傲月特輯（上）】伊夫・聖羅蘭（YSL）與老佛爺，以及屬於他們的情迷巴黎,海獅說---生活裡的小世界史,spotify:episode:4gHbipZ2sP0oRFKS89LoHt,clickrow,endplay,False,True,False,1687755663,False
2023-06-26T05:45:38Z,ios,440877,NZ,122.56.233.41,,,,,【人類圖八路米 Follow Mi】Ep.14,阿路八,spotify:episode:2rVyLs5c9cxOktDUDaudZv,trackdone,endplay,False,True,False,1687757898,False
2023-06-26T06:24:53Z,ios,2300000,NZ,219.89.197.153,,,,,#123王子復仇後改演八點檔：囂張小三、惡毒繼母、叔嫂亂來？不斷反轉的鬧劇｜羅曼諾夫23,時間的女兒：八卦歷史,spotify:episode:2QIQiGIQJItS80EyncYPA9,clickrow,endplay,False,True,False,1687758339,False
2023-06-26T06:26:02Z,ios,67546,NZ,219.89.197.153,,,,,S11 EP3｜倖存者的療癒之路：看見創傷是療癒的開始 ft. 全芯創傷復原中心  心理師黃怡禎、社工師鄭玉蓮,違章女生lalaLand,spotify:episode:3fi83eZbVk84EkOvYK0QDL,trackdone,endplay,False,True,False,1687760695,False
2023-06-26T07:39:45Z,ios,4163348,NZ,203.211.107.6,,,,,#122 ME30╳豔諜列傳！淫亂背後的算計、美色掩藏的愛國心——被歷史錯待的她們｜亂叨侃史10,時間的女兒：八卦歷史,spotify:episode:1Tjs34Yzcq2bdT4KoukqOk,clickrow,endplay,False,True,False,1687760763,False
2023-06-26T08:57:07Z,ios,4640811,NZ,203.211.107.6,,,,,#124尚唐坊╳Me什麼Too，老娘親自把你打到吐！超級謬思、讓太陽王特赦兩次的雙面Diva：茱莉．達比尼／莫平小姐｜奇葩列傳08,時間的女兒：八卦歷史,spotify:episode:7CFjod6GQUedBpBhh4lhqm,clickrow,endplay,False,True,False,1687765186,False
2023-06-26T08:58:54Z,ios,105803,NZ,203.211.107.6,,,,,EP234｜最高法庭上生死辯論，三重縱火犯害六命仍逃死定讞｜湯景華縱火案．下,我在案發現場,spotify:episode:2NCv56zISeoOG9yMlT9CHD,trackdone,unexpected-exit-while-paused,False,False,False,1687769829,False
2023-06-26T20:48:08Z,ios,4682943,NZ,219.89.193.250,,,,,#124尚唐坊╳Me什麼Too，老娘親自把你打到吐！超級謬思、讓太陽王特赦兩次的雙面Diva：茱莉．達比尼／莫平小姐｜奇葩列傳08,時間的女兒：八卦歷史,spotify:episode:7CFjod6GQUedBpBhh4lhqm,clickrow,endplay,False,True,False,1687807795,False
2023-06-27T05:28:34Z,ios,1603941,NZ,222.154.229.183,,,,,#124尚唐坊╳Me什麼Too，老娘親自把你打到吐！超級謬思、讓太陽王特赦兩次的雙面Diva：茱莉．達比尼／莫平小姐｜奇葩列傳08,時間的女兒：八卦歷史,spotify:episode:7CFjod6GQUedBpBhh4lhqm,clickrow,endplay,False,True,False,1687842110,False
2023-06-27T06:31:34Z,ios,3738896,NZ,203.211.107.6,,,,,#122 ME30╳豔諜列傳！淫亂背後的算計、美色掩藏的愛國心——被歷史錯待的她們｜亂叨侃史10,時間的女兒：八卦歷史,spotify:episode:1Tjs34Yzcq2bdT4KoukqOk,clickrow,endplay,False,True,True,1687843715,False
2023-06-27T06:35:00Z,ios,204861,NZ,203.211.107.6,,,,,#123王子復仇後改演八點檔：囂張小三、惡毒繼母、叔嫂亂來？不斷反轉的鬧劇｜羅曼諾夫23,時間的女兒：八卦歷史,spotify:episode:2QIQiGIQJItS80EyncYPA9,trackdone,unexpected-exit-while-paused,False,False,True,1687847495,False
2023-06-27T07:52:04Z,ios,4131124,NZ,203.211.107.6,,,,,#123王子復仇後改演八點檔：囂張小三、惡毒繼母、叔嫂亂來？不斷反轉的鬧劇｜羅曼諾夫23,時間的女兒：八卦歷史,spotify:episode:2QIQiGIQJItS80EyncYPA9,appload,trackdone,False,False,False,1687847852,False
2023-06-27T08:45:10Z,ios,3054811,NZ,203.211.107.6,,,,,#124尚唐坊╳Me什麼Too，老娘親自把你打到吐！超級謬思、讓太陽王特赦兩次的雙面Diva：茱莉．達比尼／莫平小姐｜奇葩列傳08,時間的女兒：八卦歷史,spotify:episode:7CFjod6GQUedBpBhh4lhqm,trackdone,endplay,False,True,False,1687852325,False
2023-06-27T08:45:43Z,ios,32200,NZ,203.211.107.6,,,,,S11 EP4｜我們如何以「創傷知情」的眼光陪伴性創傷倖存者？ ft. 全芯創傷復原中心 社工師鄭玉蓮、心理師徐藝溶,違章女生lalaLand,spotify:episode:0A5JWu9ugaTlUpY92KOkOv,trackdone,unexpected-exit-while-paused,False,False,False,1687855512,False
2023-06-27T20:47:45Z,ios,4903307,NZ,219.89.193.250,,,,,愚樂91｜黃子佼、NONO、炎亞綸請就位！Me Too連環爆的一週～陳建州事件本週來不及錄,愚樂百昏百,spotify:episode:2Uk5K0gMIgzWNP95RvIvuu,clickrow,endplay,False,True,False,1687893919,False
2023-06-27T23:08:29Z,ios,2847137,NZ,219.89.193.250,,,,,#123王子復仇後改演八點檔：囂張小三、惡毒繼母、叔嫂亂來？不斷反轉的鬧劇｜羅曼諾夫23,時間的女兒：八卦歷史,spotify:episode:2QIQiGIQJItS80EyncYPA9,clickrow,endplay,False,True,False,1687903489,False
2023-06-27T23:41:00Z,ios,1949617,NZ,219.89.193.250,,,,,EP03【聚光燈下】周慕姿 x 曾寶儀：我的確花了非常多時間，去修復內心的匱乏感,周慕姿讀靈魂腳本——那些人沒有說出口的傷,spotify:episode:6QCV8ED0eIzmxuHlNoDRhk,clickrow,endplay,False,True,False,1687907310,False
2023-06-28T07:19:24Z,ios,1801038,NZ,203.211.107.6,,,,,#121辣太后╳歐洲好爸爸來了！沒有沙皇的俄國、不打小孩的皇室、俄吉軻德的獨舞｜羅曼諾夫22,時間的女兒：八卦歷史,spotify:episode:4k58hxojXmAlVZ51oVjzPk,clickrow,unexpected-exit-while-paused,False,False,False,1687909261,False
2023-06-28T20:31:32Z,ios,3423445,NZ,219.89.193.250,,,,,呼然之間天昏地暗〖 歐遊小本本 #06 〗,童話裡都是騙人的,spotify:episode:7LbJWcDw0lkhVXSGzSt6yT,clickrow,endplay,False,True,False,1687980545,False
2023-06-28T20:50:19Z,ios,1126725,NZ,219.89.193.250,,,,,S4 人類圖大來賓＿王淨（上）到底誰會不愛她！！！,阿路八,spotify:episode:5ghEV72B8pFL2QicXXTzvg,clickrow,endplay,False,True,True,1687984294,False
2023-06-28T23:31:35Z,ios,2998950,NZ,219.89.193.250,,,,,呼然之間天昏地暗〖 歐遊小本本 #06 〗,童話裡都是騙人的,spotify:episode:7LbJWcDw0lkhVXSGzSt6yT,clickrow,endplay,False,True,True,1687985421,False
2023-06-29T03:17:11Z,ios,278,NZ,219.89.193.250,,,,,S4 人類圖大來賓＿王淨（上）到底誰會不愛她！！！,阿路八,spotify:episode:5ghEV72B8pFL2QicXXTzvg,clickrow,endplay,False,True,False,1688008630,False
2023-06-29T03:17:13Z,ios,1114,NZ,219.89.193.250,,,,,呼然之間天昏地暗〖 歐遊小本本 #06 〗,童話裡都是騙人的,spotify:episode:7LbJWcDw0lkhVXSGzSt6yT,clickrow,endplay,False,True,False,1688008632,False
2023-06-29T08:42:45Z,ios,5118909,NZ,115.189.93.106,,,,,S4 人類圖大來賓＿王淨（上）到底誰會不愛她！！！,阿路八,spotify:episode:5ghEV72B8pFL2QicXXTzvg,clickrow,endplay,False,True,False,1688008633,False
2023-06-29T10:16:32Z,ios,2896945,NZ,203.211.107.6,,,,,#124尚唐坊╳Me什麼Too，老娘親自把你打到吐！超級謬思、讓太陽王特赦兩次的雙面Diva：茱莉．達比尼／莫平小姐｜奇葩列傳08,時間的女兒：八卦歷史,spotify:episode:7CFjod6GQUedBpBhh4lhqm,clickrow,unexpected-exit-while-paused,False,False,True,1688028168,False
