artist_name,genres
巫啟賢,xinyao
巫啟賢,mandopop
Dave Wang,mandopop
Vivian Chow,mandopop
Vivian Chow,cantopop
Daniel Chan,mandopop
Daniel Chan,cantopop
魏奇奇,mandopop
胡一天,mandopop
Dylan Wang,mandopop
Rose Liu,mandopop
Kaiel Chen,taiwan instrumental
Gigi Leung,mandopop
吳奇隆,mandopop
Gary Lightbody,british singer-songwriter
Li Jian,chinese singer-songwriter
Li Jian,mandopop
Li Jian,chinese minyao
李函曦,chinese audiophile
Bobby Chen,mandopop
馮佳琪,mandopop
孫建平,taiwan campus folk
孫建平,mandopop
孟庭葦,mandopop
蔡幸娟,taiwan campus folk
蔡幸娟,mandopop
高勝美,mandopop
Thomas Lizzara,german edm
林宇中,mandopop
六哲,mandopop
潘越雲,mandopop
張鎬哲,mandopop
黃明志,mandopop
G.E.M.鄧紫棋,mandopop
Fan Yuanyuan,chinese audiophile
Cass Phang,mandopop
Cass Phang,cantopop
小虎隊,mandopop
優客李林,mandopop
文寧靜,chinese audiophile
彭芳,chinese audiophile
吳越,chinese audiophile
Pan Mei Chen,mandopop
梁紫丹,chinese audiophile
龔玥,chinese audiophile
Ekin Cheng,cantopop
Chris Yu,mandopop
Jacky Wu,mandopop
Feng Timo,mandopop
Jacob Lee,pop
Bianca Wu,jazz
Bianca Wu,chinese audiophile
Kenny Bee,mandopop
Kenny Bee,cantopop
夏韶聲,chinese audiophile
夏韶聲,cantopop
熊天平,mandopop
F4,mandopop
Vera Yen,taiwan singer-songwriter
Jenny Tseng,mandopop
Jenny Tseng,cantopop
潘安邦,taiwan campus folk
潘安邦,mandopop
余天,mandopop
Michael Kwan,mandopop
Michael Kwan,cantopop
杜麗莎,cantopop
Susanna Kwan,cantopop
李泰祥,taiwan instrumental
李泰祥,mandopop
Lukas Graham,pop
冷漠,chinese manyao
赵照,chinese singer-songwriter
Ayumi Hamasaki,eurobeat
Ayumi Hamasaki,pop
Ayumi Hamasaki,classic pop
蔡淳佳,singaporean singer-songwriter
蔡淳佳,mandopop
陈雪凝,mandopop
Koala Liu,mandopop
李振源,mandopop
Pu Shu,chinese singer-songwriter
Pu Shu,indie
葉啟田,mandopop
葉啟田,hokkien pop
David Huang,mandopop
黃品源,mandopop
Huang Yee Ling,mandopop
Huang Yee Ling,hokkien pop
鄭智化,mandopop
Wang Zhi Lei,mandopop
頑童Mj116,mandopop
頑童Mj116,hip hop
Lisa Ono,japanese jazz
Lisa Ono,bossa nova
Jack Ü,edm
Jack Ü,pop
Dawin,nyc pop
Different Heaven,edm
Alfons,melbourne bounce international
Lady A,country
Lady A,country dawn
Lady A,country road
Lady A,pop
Lady A,contemporary country
Jake Miller,pop
Jake Miller,indie
Carrie Underwood,contemporary country
Carrie Underwood,country
Carrie Underwood,country dawn
Carrie Underwood,pop
Carrie Underwood,classic oklahoma country
Lonestar,country
Lonestar,country road
Lonestar,contemporary country
Cole Swindell,country
Cole Swindell,country road
Cole Swindell,rock
Cole Swindell,contemporary country
劉惜君,mandopop
Hedley,pop
Hedley,rock
Heart,glam metal
Heart,mellow gold
Heart,pop
Heart,rock
Heart,singer-songwriter
Michael Kiwanuka,neo soul
Michael Kiwanuka,psychedelic soul
Michael Kiwanuka,soul
Michael Kiwanuka,british soul
RaeLynn,country
RaeLynn,country road
RaeLynn,deep talent show
RaeLynn,contemporary country
Timomatic,australian talent show
Timomatic,pop
Blake Shelton,contemporary country
Blake Shelton,country
Blake Shelton,country road
Blake Shelton,classic oklahoma country
Benny Tipene,pop
Guy Sebastian,pop
Ginny Blackmore,rock
Hassan El Shafei,egyptian alternative
Hassan El Shafei,pop
DubVision,edm
DubVision,pop
DubVision,big room
Smokepurpp,hip hop
Smokepurpp,rap
Ryan.B,hip hop
Kova,trance brasileiro
Kina,slowed and reverb
Kina,sad lo-fi
Pedro Capó,pop
Liam Payne,pop
Sasha Alex Sloan,alt z
Daya,pop
Daya,alt z
Alex & Sierra,pop
Alex & Sierra,post-pop
AJ Mitchell,pop
AJ Mitchell,singer-songwriter pop
AJ Mitchell,alt z
Ben Rector,indiecoustica
Ben Rector,lds youth
Ben Rector,neo mellow
Ben Rector,rock
Ben Rector,pop
Timeflies,indie
Owl City,pop
Owl City,indie
Jace Alexander Casey,indie
Russell Dickerson,country
Russell Dickerson,country road
Russell Dickerson,rock
Russell Dickerson,contemporary country
Lil Dicky,indie
Lil Dicky,rap
Lil Dicky,comedy rap
Faith Hill,country
Faith Hill,country dawn
Faith Hill,country road
Faith Hill,contemporary country
Cassadee Pope,country road
Cassadee Pope,pop
Cassadee Pope,rock
Cassadee Pope,contemporary country
Don Li,cantopop
Sigala,edm
Sigala,uk dance
Sigala,pop
WENDY,k-pop
Måns Zelmerlöw,pop
Gesaffelstein,dark clubbing
Diddy - Dirty Money,rap
Jayegovember,hip hop
Jayegovember,chinese rap
The Providers,jazz
John Travolta,hollywood
DMX,hip hop
DMX,rap
Hanson,boy band
The Offspring,permanent wave
The Offspring,post-grunge
The Offspring,punk
The Offspring,rock
The Offspring,skate punk
The Offspring,socal pop
The Offspring,alternative metal
Tame Impala,neo-psychedelic
Tame Impala,rock
Tame Impala,australian psych
Creedence Clearwater Revival,mellow gold
Creedence Clearwater Revival,rock
Plain White T's,neo mellow
Plain White T's,pop
Plain White T's,rock
The Verve,permanent wave
The Verve,rock
The Verve,shoegaze
The Verve,pop
Disclosure,edm
Disclosure,indie
Disclosure,uk dance
Derek & The Dominos,blues rock
Derek & The Dominos,british blues
Derek & The Dominos,electric blues
Derek & The Dominos,mellow gold
Derek & The Dominos,rock
Derek & The Dominos,singer-songwriter
Florida Georgia Line,country
Florida Georgia Line,country road
Florida Georgia Line,pop
Florida Georgia Line,rock
Florida Georgia Line,contemporary country
MAX,pop
MAX,singer-songwriter pop
Diplo,edm
Diplo,moombahton
Diplo,pop
NF,rap
NF,hip hop
Panic! At The Disco,pop
Walk off the Earth,rock
ILLENIUM,edm
ILLENIUM,pop
Havelin,canadian folk
Delaney Jane,canadian pop
Delaney Jane,alt z
Tyler Shaw,singer-songwriter pop
Tyler Shaw,pop
Alec Benjamin,indie
Alec Benjamin,pop
Alec Benjamin,alt z
Bea Miller,pop
Bea Miller,talent show
Bea Miller,alt z
Young Bombs,edm
Kelsea Ballerini,country
Kelsea Ballerini,contemporary country
GRAE,indie
Loco,r&b
Loco,rap
Loco,k-pop
Sam Kim,r&b
Sam Kim,k-pop
Kato,anime lo-fi
Ciara,hip pop
Ciara,pop
Ciara,r&b
Ciara,urban contemporary
Chantel Jeffries,pop
Chantel Jeffries,hip hop
Starley,aussietronica
The Beach Boys,mellow gold
The Beach Boys,pop
The Beach Boys,rock
The Beach Boys,singer-songwriter
Stromae,edm
Stromae,pop
Spice Girls,girl group
Spice Girls,pop
Olly Alexander (Years & Years),pop
Norah Jones,jazz
Norah Jones,neo mellow
Norah Jones,pop
Norah Jones,contemporary jazz
Dualities,covertronica
Stormzy,hip hop
Stormzy,grime
Hardwell,edm
Hardwell,pop
Hardwell,big room
Kaskade,edm
Kaskade,vocal edm
Kaskade,pop
梁心頤Lara,mandopop
云菲菲,fo jing
Liu Jiner,chinese audiophile
田震,mandopop
Kelly Pan,mandopop
Vivian Lai,mandopop
Vivian Lai,cantopop
陳潔麗,chinese audiophile
Lowell Lo,mandopop
Lowell Lo,cantopop
翁倩玉,taiwan campus folk
翁倩玉,mandopop
Shane Cao,mandopop
Hanz 郭文翰,mandopop
Yue Chun Giu,cantopop
過又嘉,mandopop
Yuan Wei Ren,taiwan singer-songwriter
KUN,chinese idol pop
Jocie Guo,mandopop
FeiFei Ou-Yang,mandopop
FeiFei Ou-Yang,kayokyoku
張洪量,mandopop
無印良品,mandopop
Ivana Wong,chinese audiophile
Ivana Wong,cantopop
Sarah Connor,pop
Green Day,permanent wave
Green Day,punk
Green Day,rock
Hugh Grant,hollywood
M2M,girl group
M2M,pop
Fuse ODG,azonto
Fuse ODG,afrobeats
尤雅,taiwan campus folk
尤雅,mandopop
劉家昌,taiwan campus folk
劉家昌,mandopop
Linda Wong,mandopop
Linda Wong,cantopop
Ronald Cheng,mandopop
Ronald Cheng,cantopop
Sarah Geronimo,opm
Daryl Ong,opm
Michael Learns To Rock,rock
Michael Learns To Rock,boy band
Shane Filan,pop
Kerispatih,rock
Kerispatih,pop
Amy Shark,pop
Jess Glynne,pop
Thelma Plum,australian indigenous music
Thelma Plum,indie
Charli xcx,pop
Ruel,pop
Ruel,singer-songwriter pop
Ruel,alt z
CXLOE,australian pop
CXLOE,pop
CXLOE,alt z
Andy Grammer,post-pop
Andy Grammer,neo mellow
G Flip,pop
Kodaline,neo mellow
Kodaline,rock
Kodaline,pop
Birdy,pop
Birdy,neo mellow
JP Cooper,pop
Nipsey Hussle,hip hop
Nipsey Hussle,rap
Kodak Black,hip hop
Kodak Black,rap
Kodak Black,florida drill
Dice Soho,hip hop
Dice Soho,rap
Sheck Wes,hip hop
Sheck Wes,rap
Joey Trap,rap
Sada Baby,rap
Sada Baby,hip hop
Wicca Phase Springs Eternal,rap
Yung Gleesh,plugg
Yung Gleesh,rap
Braaten & Chrit Leaf,covertronica
Jennifer Hudson,r&b
Jennifer Hudson,urban contemporary
Jennifer Hudson,pop
倪安東,mandopop
FKP,hip hop
FKP,rap
Tyllionaire,hip hop
Tyllionaire,rap
Starr Lyfe,hip hop
Starr Lyfe,rap
Day Sulan,hip hop
Day Sulan,rap
Redfoo,edm
許光漢,mandopop
許光漢,indie
Dan McKinna,no genres found
賴雅妍,mandopop
賴雅妍,folk
Jef Martens,edm
Lyfes,dance
Lyfes,electronic
Parsa Sirjani,no genres found
CADMIUM,indie
CADMIUM,pop
CADMIUM,dance
CADMIUM,electronic
Mark Mendy,dance
Mark Mendy,electronic
2 Man Embassy,dance
2 Man Embassy,electronic
Peder B. Helland,natural sounds
郭雯雯 (风采姐妹),taiwanese folk
Zhan Ai Ling 湛爱铃,mandopop
黃衍濛,mandopop
黃衍濛,indie
江念庭,mandopop
Camo Columbo,pop
Rival,edm
Tanjent,no genres found
Keenan,edm
LEFT.,no genres found
D-Slugga,hip hop
The Carters,hip hop
D-Slugga,rap
CLiQ,dance
DJ Discretion,electronic
Adeena,hip hop
Nick De La Hoyde,hip hop
Ashe,indie pop
Ashe,alternative
CLiQ,electronic
Céline Aubin,classical
Vala Capon,classical
Luke Faulkner,piano
Francine Leblanc,new age
Gooney Jib,pop
Loveboi,dance
Outlandish,electronic
Outlandish,r&b
THE SCOTTS,hip hop
Loveboi,electronic
HOBIN ROOD,dance
HOBIN ROOD,electronic
MICAH,no genres found
Steve Modana,dance
Steve Modana,electronic
Kia Love,dance
Kia Love,electronic
FLAMEBORN,no genres found
LAYRZ,dance
LAYRZ,electronic
Dave Ramone,dance
Dave Ramone,electronic
TKO,rock
SGE Kash,hip hop
SGE Kash,rap
ManCub,dance
ManCub,electronic
Beloved Melodies,new age
Siente,dance
Siente,electronic
AJ Moreno,dance
Natalie Taylor,pop
AJ Moreno,electronic
Jordan Parker,pop
Brothers,no genres found
Dany Neville,reggae
RMR,hip hop
Koffee,reggae
Koffee,dancehall
Liv Grace Blue,pop
Salty,no genres found
Adam Turley,pop
Loi,no genres found
Chloe George,indie
Chloe George,pop
PRINS,no genres found
"Magnus Ericsson,violin Hans-Olov Mellqvist,piano",no genres found
Bach/Gounod,no genres found
Mark Tuan,k-pop
Someday,k-pop
Someday,r&b
龔鈺祺,mandopop
張國穎,mandopop
Chunho,k-pop
全體,no genres found
時一修,mandopop
時一修,indie
曾寶儀,mandopop
Alberto Guillermo Lavorano,indie
萧萧,mandopop
雅立,no genres found
歐得洋,mandopop
Calculasian,pop
光头华夏,chinese folk
光头华夏,rock
小霞,no genres found
Ginga金甲,no genres found
痞客四,rock
利綺,mandopop
陶莉萍,mandopop
Jenny Yang,mandopop
蒋蒋,mandopop
Tank Lu,mandopop
黃磊,mandopop
四個朋友,mandopop
四個朋友,folk
悦开心,no genres found
單依純,mandopop
妍狗,no genres found
羅美玲,mandopop
羅美玲,indie
莫非定律乐团,rock
林倛玉,mandopop
林倛玉,indie
苏运莹,mandopop
苏运莹,indie
田一龙,mandopop
斑马森林,indie
李慧珍,mandopop
Blueping,electronic
Blueping,ambient
陈冰,mandopop
碧欣,mandopop
碧欣,folk
人力飛行劇團,indie
Joanna Riding,musical theatre
Mackenzie Mauzy,musical theatre
Mackenzie Mauzy,pop
Original Broadway Cast of Into the Woods,musical theatre
Kim Crosby,musical theatre
Robert Westenberg,musical theatre
Ben Wright,musical theatre
Danielle Ferland,musical theatre
Joanna Gleason,musical theatre
Tom Aldredge,musical theatre
‘Into The Woods’ 2022 Broadway Cast,musical theatre
David Patrick Kelly,musician
Patina Miller,musical theatre
李灌晏,mandopop
李灌晏,indie
小賤,indie
林昱東,mandopop
呂允,mandopop
Hiromi Go,pop
Niño Prodigio,salsa
Terry Mann,musical theatre
Eri Ito,pop
Quongrui,no genres found
Miyuki Ichijo,pop
Lauren Christy,pop
Social House,pop
Social House,r&b
Ragged Insomnia,indie
Acoustic Vibe,acoustic
Cali Dubs,reggae
Lenny B,hip hop
Layout,edm
Socrab,hip hop
JoFes SkillzMen,reggae
Jamaica Sweet,reggae
Teddy Swims,r&b
Sunny Daze,reggae
Isla-Maria,pop
Isla-Maria,r&b
Queen Nu,hip hop
Earthquake Lights,indie
Toby Ganger,hip hop
Queen Nu,rap
Royse,pop
Fourfive,hip hop
The Scandalous Playaz,dance
Ku$h Drifter,hip hop
YNG ONE,hip hop
Chini,rap
ClockClock,indie
Glockenbach,indie
Stacey Ryan,pop
SERA,pop
SERA,r&b
Rêve,pop
Liaze,hip hop
Benzz,hip hop
Nathan Evans,folk
Giant Rooks,indie
The Scandalous Playaz,electronic
Tenchi,no genres found
Kings Elliot,indie
Berre,pop
Frederico,pop
Michele Morrone,pop
Finn Askew,indie
Michael Aldag,pop
Dub Vibrations,reggae
Flanør,edm
Loopey,hip hop
Homson,hip hop
Reggae Stars,reggae
Loopey,rap
Hypaton,dance
K6劉家凱,rock
林京燁,indie
陈丽媚,mandopop
Shaun,k-pop
馬雲,businessman
王野,mandopop
羅綺,mandopop
李羿慧,mandopop
梁琳,mandopop
祁隆,mandopop
展展与罗罗,mandopop
電視劇原聲帶,soundtrack
Kenneth Lim 林秉材,mandopop
張明敏,cantopop
楊燦明,piano
楊坤,mandopop
Love Tree,no genres found
張若凡RuoFan,mandopop
Asil Türkmen,turkish folk
Asil Türkmen,pop
Huang Xiao Feng,mandopop
S.H.E.,mandopop
Candy Tang Guo 唐果,mandopop
侯俊辉,mandopop
黄龄,mandopop
黄龄,jazz
Laurence Larson,pop
光澤,mandopop
光澤,indie
GAB,no genres found
Jake Cooper,dance
Blue Ivy,pop
,r&b
Aerica Gabriella,pop
Rich Lowe,r&b
Guy Tang,hair stylist
Rachel Morgan Perry,edm
Lucas WRLD,hip hop
greisun,pop
Justin Morelli,r&b
STORME,edm
程琳 Cheng Lin,mandopop
程琳 Cheng Lin,folk
陈瑞,mandopop
鄒暢,no genres found
上山安娜,cantopop
葉柔,mandopop
黃星僑,mandopop
孫楠,mandopop
Kristian Kostov,pop
The Hit Crew,pop
郑莉莉,mandopop
